FRST_LETTER	voicing	vulcan	variety	pos	croftian_crossling_concepts	fse
d	1	Dah-ketil 	MGV	n.	OBJ.CONC	double integral
d	1	Dah-kharat-, Dah-kharatik 	MGV	adj.	PROP.CONC	bidirectional
d	1	Dah-kharat-katrom (DKhK)	MGV	n.	OBJ.CONC	alternating current (AC)
d	1	Dah-kiht 	MGV	n.	OBJ.CONC	binary code
d	1	Dah-kulan 	MGV	n.	OBJ.CONC	double helix
d	1	Dah-lan-tol 	MGV	n.	OBJ.CONC	double floor
d	1	Dah-leh 	MGV	num.	SELEC.MOD	twenty
d	1	Dah-leh'rak, dah-lehr- 	MGV	adj.	PROP.CONC	twentieth
d	1	Dah-leh'veh 	MGV	n.	OBJ.CONC	twentieth
d	1	Dah-mashek 	MGV	n.	OBJ.CONC	emulsifier
d	1	Dah-masu-tukh 	MGV	n.	OBJ.CONC	deuterium
d	1	Dah-mavaya 	MGV	n.	OBJ.CONC	duet
d	1	Dah-narafek 	MGV	n.	OBJ.CONC	diode
d	1	Dah-pim-folayek 	MGV	n.	OBJ.CONC	dilithium reactor
d	1	Dah-pim-tukh 	MGV	n.	OBJ.CONC	dilithium
d	1	Dah-pim-viskulan 	MGV	n.	OBJ.CONC	dilithium matrix
d	1	Dah-rala-, Dah-ralaik 	MGV	adj.	PROP.CONC	dipterous
d	1	Dah-ralash-vel 	MGV	n.	OBJ.CONC	diphthong
d	1	Dah-sashavaya 	MGV	n.	OBJ.CONC	double exposure
d	1	Dah-shivaya 	MGV	n.	OBJ.CONC	paraplegia
d	1	Dah-stonn-pi'sef |t'shahov| 	MGV	n.	OBJ.CONC	beach cusp
d	1	Dah-stonn-sef 	MGV	n.	OBJ.CONC	barchan
d	1	Dah-svep 	MGV	n.	OBJ.CONC	double door
d	1	Dah-svin 	MGV	n.	OBJ.CONC	double entry
d	1	Dah-temok 	MGV	n.	OBJ.CONC	double wall, double bulkhead
d	1	Dah-tukh 	MGV	n.	OBJ.CONC	curium
d	1	Dah-vla-, Dah-vlaik 	MGV	adj.	PROP.CONC	bilateral
d	1	Dah-vukh 	MGV	n.	OBJ.CONC	double hull
d	1	Dah-wak 	MGV	adv.	ACT.CONC.MOD	twice
d	1	Dah-weizehl 	MGV	n.	OBJ.CONC	double series
d	1	Dah-wek-, Dah-wekik 	MGV	adj.	PROP.CONC	diphasic
d	1	Dah-yel 	MGV	n.	OBJ.CONC	binary star
d	1	Dah-zalu 	MGV	n.	OBJ.CONC	coenzyme
d	1	Dah-zamasu 	MGV	n.	OBJ.CONC	double agent
d	1	Dah-zan-vel 	MGV	n.	OBJ.CONC	binoculars
d	1	Dah-zun 	MGV	n.	OBJ.CONC	digraph
d	1	Dahal-tor 	MGV	v.	ACT.CONC	go around
d	1	Dahek 	MGV	n.	OBJ.CONC	duo
d	1	Dahkvalu 	MGV	n.	OBJ.CONC	parabola
d	1	Dahl-tor 	MGV	v.	ACT.CONC	detach, disengage
d	1	Dahli 	MGV	prep.	SITU.MOD	apart
d	1	Dahli-nesh-tor 	MGV	v.	ACT.CONC	dissect
d	1	Dahli-neshan 	MGV	n.	OBJ.CONC	dissection
d	1	Dahpul-vo'ihn 	MGV	n.	OBJ.CONC	quadratic equation
d	1	Dahr-, Dahrik 	MGV	adj.	PROP.CONC	second, secondary
d	1	Dahs-da-kuv 	MGV	n.	OBJ.CONC	equator
d	1	Dahsau 	MGV	v.	ACT.CONC	divide
d	1	Dahsau-nosahp 	MGV	n.	OBJ.CONC	quotient
d	1	Dahsaya 	MGV	n.	OBJ.CONC	divide, division
d	1	Dahshau 	MGV	v.	ACT.CONC	separate
d	1	Dahshaya 	MGV	n.	OBJ.CONC	separation
d	1	Dahsu'us 	MGV	n.	OBJ.CONC	binomial
d	1	Dahtau 	MGV	v.	ACT.CONC	double
d	1	Dailissak 	MGV	n.	OBJ.CONC	adventure
d	1	Dakh	anc.	v.	ACT.CONC	cast out, evict, expel, toss out
d	1	Dakh-ha'tanaya 	MGV	n.	OBJ.CONC	luminescence
d	1	Dan 	MGV	n.	OBJ.CONC	rotation, turn
d	1	Dan-, Danik 	MGV	adj.	DEG.MOD	most
d	1	Dan-fa-, Dan-faik 	MGV	adj.	DEG.MOD	foremost
d	1	Dan-glu|-| 	MGV	adj.	DEG.MOD	deepest
d	1	Dan-has-bosh 	MGV	adj.	DEG.MOD	sickest
d	1	Dan-karik 	MGV	adj.	DEG.MOD	strongest
d	1	Dan-klon|-| 	MGV	adj.	DEG.MOD	smartest
d	1	Dan-kobat|-| 	MGV	adj.	DEG.MOD	weakest
d	1	Dan-lerash|-| 	MGV	adj.	DEG.MOD	hardest (least soft)
d	1	Dan-nu'ri|-| 	MGV	adj.	DEG.MOD	youngest
d	1	Dan-nuk|-| 	MGV	adj.	DEG.MOD	lowest
d	1	Dan-os|-| 	MGV	adj.	DEG.MOD	oldest
d	1	Dan-pid|-| 	MGV	adj.	DEG.MOD	highest
d	1	Dan-ras|-| 	MGV	adj.	DEG.MOD	heaviest
d	1	Dan-rom|-| 	MGV	adj.	DEG.MOD	best
d	1	Dan-runemek 	MGV	n.	OBJ.CONC	clutch
d	1	Dan-sahr-, Dan-sahris 	MGV	adj.	DEG.MOD	fastest, quickest
d	1	Dan-slu-, Dan-sluk 	MGV	adj.	DEG.MOD	freshest
d	1	Dan-ta'hal|-| 	MGV	adj.	DEG.MOD	lightest (least heavy)
d	1	Dan-thel-, Dan-thelik 	MGV	adj.	DEG.MOD	fattest
d	1	Dan-vohr-, Dan-vohris 	MGV	adj.	DEG.MOD	slowest
d	1	Dan-wonil|-| 	MGV	adj.	DEG.MOD	thinnest
d	1	Danan 	MGV	n.	OBJ.CONC	majority
d	1	Danau 	MGV	v.	ACT.CONC	explain
d	1	Danau-dunap 	MGV	n.	OBJ.CONC	encyclopedia
d	1	Dap 	MGV	n.	OBJ.CONC	mercy
d	1	Dap-lan-pa 	MGV	n.	OBJ.CONC	children's game similar to Mercy or Uncle
d	1	Dash 	MGV	n.	OBJ.CONC	injury
d	1	Dash-tor 	MGV	v.	ACT.CONC	injure
d	1	Datau 	MGV	v.	ACT.CONC	propel
d	1	Datau-tukh 	MGV	n.	OBJ.CONC	propellant
d	1	Dataya 	MGV	n.	OBJ.CONC	propulsion
d	1	Datayek 	MGV	n.	OBJ.CONC	propeller
d	1	Dator 	MGV	v.	ACT.CONC	prepare
d	1	Dau 	MGV	v.	ACT.CONC	affect
d	1	Dau-bosh 	MGV	adj.	PROP.CONC	effective
d	1	Dau-tukh 	MGV	n.	OBJ.CONC	hormone
d	1	Dawan 	anc.	n.	OBJ.CONC	a person who cannot be counted on
d	1	Daya 	MGV	n.	OBJ.CONC	effect
d	1	Def 	MGV	n.	OBJ.CONC	batch
d	1	Deik 	MGV	n.	OBJ.CONC	file (document)
d	1	Del 	MGV	n.	OBJ.CONC	rim
d	1	Desh'rak 	MGV	n.	OBJ.CONC.MOD	north
d	1	Desh'rak-, Desh'rakik 	MGV	adj.	PROP.CONC	northern
d	1	Desh'raksu 	MGV	n.	OBJ.CONC	northerner
d	1	Desh-she'rak 	MGV	n.	OBJ.CONC.MOD	northeast
d	1	Desh-tev'rak 	MGV	n.	OBJ.CONC.MOD	northwest
d	1	Desh-tukh 	MGV	n.	OBJ.CONC	dolomite
d	1	Deshkau 	MGV	v.	ACT.CONC	question
d	1	Deshker 	MGV	n.	OBJ.CONC	question
d	1	Detra 	MGV	n.	OBJ.CONC	bunch
d	1	Di'kish-torek 	MGV	n.	OBJ.CONC	metabolism
d	1	Di'kish-tor 	MGV	v.	ACT.CONC	metabolize
d	1	Di'kizh 	MGV	n.	OBJ.CONC	exchange
d	1	Dif-tor 	MGV	v.	ACT.CONC	live a long time, live a full life
d	1	Dihrf 	MGV	n.	OBJ.CONC	sexual intercourse
d	1	Din-tor 	MGV	v.	ACT.CONC	miss
d	1	Dir-, Dirik 	MGV	adj.	PROP.CONC	coarse
d	1	Do 	MGV	conj.	CONNECTOR	than
d	1	Dohn 	MGV	n.	OBJ.CONC	board, plank, playing surface for a board game
d	1	Dok 	MGV	n.	OBJ.CONC	brick
d	1	Dok-krizhiv 	MGV	n.	OBJ.CONC	brick clay
d	1	Dok-torvausu 	MGV	n.	OBJ.CONC	bricklayer
d	1	Dol-hinek 	MGV	n.	OBJ.CONC	clavicle
d	1	Dom 	MGV	interj.	interjection	so (exclamation)
d	1	Don-ka 	anc.	adj.	PROP.CONC	rich, wealthy
d	1	Don-kut 	anc.	n.	OBJ.CONC	bonanza, financial windfall
d	1	Don-tak 	anc.	n.	OBJ.CONC	riches, wealth
d	1	Donkes-tor 	MGV	v.	ACT.CONC	finance, fund, bankroll
d	1	Donketu 	anc.	n.	OBJ.CONC	funds, monetary resources
d	1	Donku 	anc.	n.	OBJ.CONC	money, currency
d	1	Dor 	MGV	n.	OBJ.CONC	honor
d	1	Dor-tor 	MGV	v.	ACT.CONC	honor
d	1	Dor-yehat 	MGV	adj.	PROP.CONC	honorable
d	1	Dotokau 	MGV	v.	ACT.CONC	fine (penalize)
d	1	Dozhuhk 	MGV	n.	OBJ.CONC	troll
d	1	Drahk 	MGV	n.	OBJ.CONC	throat, pharynx
d	1	Drahk-pi'nafek 	MGV	n.	OBJ.CONC	thyroid gland
d	1	Dref 	MGV	n.	OBJ.CONC	rake
d	1	Drichel-, Drichelik 	MGV	adj.	PROP.CONC	creepy, eerie, spooky
d	1	Drizh 	MGV	n.	OBJ.CONC	itch
d	1	Drizh-tor 	MGV	v.	ACT.CONC	itch
d	1	Drizhaya 	MGV	n.	OBJ.CONC	pruritis
d	1	Drom|-| 	MGV	adj.	PROP.CONC	pure
d	1	Drom'es 	MGV	n.	OBJ.CONC	purity
d	1	Drom-tor 	MGV	v.	ACT.CONC	purify
d	1	Du 	MGV	pron.	OBJ.CONC	you
d	1	Dud 	MGV	n.	OBJ.CONC	a small piece of paper, film, etc.
d	1	Duf 	MGV	n.	OBJ.CONC	leather
d	1	Duh-, Duhik 	MGV	adj.	PROP.CONC	daffy, foolish, goofy
d	1	Duk 	MGV	n.	OBJ.CONC	bubble
d	1	Dukal 	MGV	n.	OBJ.CONC	ball
d	1	Dukal-guf-lesek 	MGV	n.	OBJ.CONC	ball-and-socket joint
d	1	Dukal-igen-wesh 	MGV	n.	OBJ.CONC	ball lightning
d	1	Dukal-kuvish 	MGV	n.	OBJ.CONC	ball bearing
d	1	Dukal-spunek 	MGV	n.	OBJ.CONC	ball valve
d	1	Dukau 	MGV	v.	ACT.CONC	bubble
d	1	Dulai|-| 	MGV	adj.	PROP.CONC	tough
d	1	Dun 	MGV	n.	OBJ.CONC	paper
d	1	Dun-zhuksu 	MGV	n.	OBJ.CONC	paper-maker
d	1	Dunap 	MGV	n.	OBJ.CONC	book
d	1	Dunap-krus 	MGV	n.	OBJ.CONC	chapter
d	1	Dunap-tsorayek 	MGV	n.	OBJ.CONC	bookcase
d	1	Dunapshausu 	MGV	n.	OBJ.CONC	bookbinder
d	1	Dunapsu 	MGV	n.	OBJ.CONC	librarian
d	1	Dunesh 	MGV	n.	OBJ.CONC	pamphlet, brochure, leaflet
d	1	Dungi|-| 	MGV	v.	ACT.CONC	will, shall
d	1	Dunusu 	MGV	n.	OBJ.CONC	clerk
d	1	Duta'es 	MGV	n.	OBJ.CONC	diplomacy
d	1	Duta-, Dutarik 	MGV	adj.	PROP.CONC	diplomatic
d	1	Duta-shan-hali 	MGV	n.	OBJ.CONC	diplomatic courier vessel
d	1	Duta-Sklada-Dvin T'Khasi 	MGV	n.	OBJ.CONC	Vulcan Diplomatic Courier Service
d	1	Dutar 	anc.	n.	OBJ.CONC	diplomat
d	1	Duv 	MGV	n.	OBJ.CONC	shadow
d	1	Duv-tor 	MGV	v.	ACT.CONC	shadow
d	1	Duvyan-, Duvyanik 	MGV	adj.	PROP.CONC	shady
d	1	Dva 	MGV	n.	OBJ.CONC	belief
d	1	Dva-tor 	MGV	v.	ACT.CONC	believe
d	1	Dvanik 	MGV	adj.	PROP.CONC	believed
d	1	Dvar 	MGV	n.	OBJ.CONC	risk
d	1	Dvar-tor 	MGV	v.	ACT.CONC	risk
d	1	Dvariben 	MGV	v.	ACT.CONC	preach
d	1	Dvasu 	MGV	n.	OBJ.CONC	believer
d	1	Dvatai 	MGV	n.	OBJ.CONC	doctrine, principle, tenet
d	1	Dvel 	MGV	n.	OBJ.CONC	choice
d	1	Dvel'nahr	anc.	adj.	PROP.CONC	old concept of 'Vulcan-by-choice'
d	1	Dvel-tor 	MGV	v.	ACT.CONC	choose
d	1	Dvesh-tukh 	MGV	n.	OBJ.CONC	brass
d	1	Dvin-tor 	MGV	v.	ACT.CONC	serve
d	1	Dvinsu 	MGV	n.	OBJ.CONC	servant
d	1	Dvolau 	MGV	v.	ACT.CONC	set, adjust
d	1	Dvor-tukh 	MGV	n.	OBJ.CONC	astatine
d	1	Dvubolau 	MGV	v.	ACT.CONC	motivate
d	1	Dvubolau-staribsu 	MGV	n.	OBJ.CONC	motivational speaker
d	1	Dvubolaya 	MGV	n.	OBJ.CONC	motivation
d	1	Dvubolek 	MGV	n.	OBJ.CONC	motive
d	1	Dvudau-fek 	MGV	n.	OBJ.CONC	crankshaft
d	1	Dvudau-kes-wun 	MGV	n.	OBJ.CONC	crossbow
d	1	Dvudau-natuhn 	MGV	n.	OBJ.CONC	crankcase
d	1	Dvudayek 	MGV	n.	OBJ.CONC	crank
d	1	Dvun 	MGV	n.	OBJ.CONC	move(ment)
d	1	Dvun-mesut 	MGV	n.	OBJ.CONC	drawbridge
d	1	Dvun-tor 	MGV	v.	ACT.CONC	move
d	1	Dvun-zehl 	MGV	n.	OBJ.CONC	fault(line)
d	1	Dvunek 	MGV	n.	OBJ.CONC	muscle
d	1	Dvunek-pak-nosh 	MGV	n.	OBJ.CONC	amyotrophia, amyotrophy
d	1	Dvunek-tash-svitan 	MGV	n.	OBJ.CONC	cerebellum
d	1	Dvunek-tersayek 	MGV	n.	OBJ.CONC	sinew
d	1	Dvunel 	MGV	n.	OBJ.CONC	motion
d	1	Dvunel-pi'harr 	MGV	n.	OBJ.CONC	flagellum
d	1	Dzhal 	MGV	n.	OBJ.CONC	mortise
d	1	Dzhan|-khush| 	MGV	n.	OBJ.CONC	beryl
d	1	Dzhan-tukh 	MGV	n.	OBJ.CONC	beryllium
d	1	Dzhelu 	MGV	n.	OBJ.CONC	envy
d	1	Dzhih 	MGV	n.	OBJ.CONC	pimple
d	1	Dzhinau 	MGV	v.	ACT.CONC	refer
d	1	Dzhinaya 	MGV	n.	OBJ.CONC	reference
d	1	Dzhya'an'Kahr 	MGV	n.	OBJ.CONC	'Jia'anKahr' a Vulcan city
d	1	Dzhya'an-tukh 	MGV	n.	OBJ.CONC	hafnium
e	1	Eglus	anc.	n.	OBJ.CONC	religious shrine
e	1	Eh 	MGV	conj.	CONNECTOR	and (after a vowel sound)
e	1	Eifa 	MGV	pron.	SITU.MOD	those
e	1	Eik 	MGV	adj.	PROP.CONC	wide
e	1	Eik'es 	MGV	n.	OBJ.CONC	range
e	1	Eik-vath 	MGV	n.	OBJ.CONC	width
e	1	Eiksha 	MGV	v.	ACT.CONC	dilate
e	1	Eiksharu 	MGV	n.	OBJ.CONC	dilation
e	1	Eiktra 	MGV	n.	OBJ.CONC	plain
e	1	Ein 	MGV	pron.	OBJ.CONC	some
e	1	Ein-veh 	MGV	pron.	OBJ.CONC	someone
e	1	Ein-wak 	MGV	adv.	ACT.CONC.MOD	someday, sometime
e	1	Ein-wilat 	MGV	prep.	SITU.MOD	somewhere
e	1	Eingelsu 	MGV	n.	OBJ.CONC	English
e	1	Eitau 	MGV	v.	ACT.CONC	shear, cut away
e	1	Ek, Ek' 	MGV	adj.	PROP.CONC	all, total, complete
e	1	Ek'aifa 	MGV	pron.	SITU.MOD	all (of)
e	1	Ek'an 	MGV	n.	OBJ.CONC	maximum
e	1	Ek'anau 	MGV	v.	ACT.CONC	maximize
e	1	Ek'ariben-, Ek'aribenik 	MGV	adj.	PROP.CONC	fluent (in a language)
e	1	Ek'au 	MGV	pron.	OBJ.CONC	all of them
e	1	Ek'dular 	MGV	pron.	OBJ.CONC	all of you
e	1	Ek'duv 	MGV	n.	OBJ.CONC	eclipse
e	1	Ek'eifa 	MGV	pron.	OBJ.CONC	all (of)
e	1	Ek'eku 	MGV	n.	OBJ.CONC	continuum
e	1	Ek'elmin 	MGV	n.	OBJ.CONC	petroleum
e	1	Ek'es-, Ek'esik 	MGV	adj.	PROP.CONC	absolute
e	1	Ek'es-danan 	MGV	n.	OBJ.CONC	absolute majority
e	1	Ek'es-rasath 	MGV	n.	OBJ.CONC	absolute weight
e	1	Ek'es-ris 	MGV	n.	OBJ.CONC	absolute zero
e	1	Ek'es-tala 	MGV	n.	OBJ.CONC	absolute value
e	1	Ek'es-tepul 	MGV	n.	OBJ.CONC	absolute power
e	1	Ek'esik masu'es 	MGV	n.	OBJ.CONC	absolute humidity
e	1	Ek'esik pul'es 	MGV	n.	OBJ.CONC	absolute magnitude
e	1	Ek'etek 	MGV	pron.	OBJ.CONC	all of us
e	1	Ek'ka-, Ek'kayik 	MGV	adj.	PROP.CONC	constant
e	1	Ek'ka-ferek 	MGV	n.	OBJ.CONC	alternator
e	1	Ek'kal 	MGV	n.	OBJ.CONC	orb, sphere
e	1	Ek'kal t'Daison 	MGV	n.	OBJ.CONC	Dyson sphere
e	1	Ek'kat 	MGV	n.	OBJ.CONC	constant
e	1	Ek'khafau 	MGV	v.	ACT.CONC	exsanguinate
e	1	Ek'kovtra 	MGV	n.	OBJ.CONC	continent
e	1	Ek'kovtra-dvun 	MGV	n.	OBJ.CONC	continental drift
e	1	Ek'kovtra-ek'nosh 	MGV	n.	OBJ.CONC	continental climate
e	1	Ek'kovtra-math 	MGV	n.	OBJ.CONC	continental plate
e	1	Ek'man'es 	MGV	n.	OBJ.CONC	safety
e	1	Ek'mishan 	MGV	n.	OBJ.CONC	technology
e	1	Ek'mishupik 	MGV	adj.	PROP.CONC	technical
e	1	Ek'nala-dahsaya 	MGV	n.	OBJ.CONC	mitosis
e	1	Ek'nehau 	MGV	v.	ACT.CONC	decompose
e	1	Ek'nosh 	MGV	n.	OBJ.CONC	climate
e	1	Ek'nosh-rubah 	MGV	n.	OBJ.CONC	climatic change
e	1	Ek'nosh-shal 	MGV	n.	OBJ.CONC	climatic zone
e	1	Ek'nosh-tal 	MGV	n.	OBJ.CONC	climatology
e	1	Ek'nosh-tash|ek| 	MGV	n.	OBJ.CONC	climate control
e	1	Ek'nosh-venek 	MGV	n.	OBJ.CONC	climatic trend
e	1	Ek'os|-| 	MGV	adj.	PROP.CONC	antique
e	1	Ek'os-vel 	MGV	n.	OBJ.CONC	antique
e	1	Ek'pa-ptak 	MGV	n.	OBJ.CONC	paranoia
e	1	Ek'panu-vis 	MGV	n.	OBJ.CONC	internet
e	1	Ek'pu-tor 	MGV	v.	ACT.CONC	sterilize
e	1	Ek'puyik 	MGV	n.	OBJ.CONC	sterile
e	1	Ek'rak 	MGV	adv.	ACT.CONC.MOD	in all directions
e	1	Ek'renkupik 	MGV	adj.	PROP.CONC	adept, adroit, skilled
e	1	Ek'saven 	MGV	n.	OBJ.CONC	education
e	1	Ek'saven-tor 	MGV	v.	ACT.CONC	educate
e	1	Ek'savensu 	MGV	n.	OBJ.CONC	educator
e	1	Ek'shaht-razh 	MGV	n.	OBJ.CONC	cloaca
e	1	Ek'tal 	MGV	n.	OBJ.CONC	science
e	1	Ek'tal-zup-shal 	MGV	n.	OBJ.CONC	laboratory
e	1	Ek'talsu 	MGV	n.	OBJ.CONC	scientist
e	1	Ek'te'kau 	MGV	v.	ACT.CONC	authorize
e	1	Ek'te'kru 	MGV	n.	OBJ.CONC	authority (power)
e	1	Ek'te'krusu 	MGV	n.	OBJ.CONC	authority (person)
e	1	Ek'teraya 	MGV	n.	OBJ.CONC	confederation
e	1	Ek'tevakh 	MGV	n.	OBJ.CONC	'brain death'
e	1	Ek'tevan 	MGV	n.	OBJ.CONC	extinction
e	1	Ek'tra 	MGV	n.	OBJ.CONC	planet
e	1	Ek'tra-dukal 	MGV	n.	OBJ.CONC	globe
e	1	Ek'trasha 	MGV	v.	ACT.CONC	abandon, desert, forsake
e	1	Ek'tukh 	MGV	n.	OBJ.CONC	mineral
e	1	Ek'tukh-razh 	MGV	n.	OBJ.CONC	adit
e	1	Ek'tukh-tal 	MGV	n.	OBJ.CONC	mineralogy
e	1	Ek'wak 	MGV	adv.	ACT.CONC.MOD	forever
e	1	Ek'wak'es 	MGV	n.	OBJ.CONC	eternity
e	1	Ek'wak-, Ek'wakik 	MGV	adj.	PROP.CONC	eternal
e	1	Ek'yeht'es 	MGV	n.	OBJ.CONC	reality
e	1	Ek'zehl 	MGV	n.	OBJ.CONC	border
e	1	Ek'zer 	MGV	n.	OBJ.CONC	jewel, gem
e	1	Ek'zer-tam 	MGV	n.	OBJ.CONC	bezel
e	1	Ek'zeru 	MGV	n.	OBJ.CONC	jewelry
e	1	Ekhartau 	MGV	v.	ACT.CONC	administer
e	1	Ekhartausu 	MGV	n.	OBJ.CONC	administrator
e	1	Ekhartaya 	MGV	n.	OBJ.CONC	administration
e	1	Ekhlami 	MGV	prep.	SITU.MOD	among them
e	1	Ekon 	MGV	n.	OBJ.CONC	god, deity
e	1	Ekon-, Ekonik 	MGV	adj.	PROP.CONC	godly, divine
e	1	Ekon-dva 	MGV	n.	OBJ.CONC	deism, belief in god(s)
e	1	Ekon-shoret 	MGV	v.	ACT.CONC	pray
e	1	Ekruman-, Ekrumanik 	MGV	adj.	PROP.CONC	adequate
e	1	Eku 	MGV	n.	OBJ.CONC	whole
e	1	El'dayek 	MGV	n.	OBJ.CONC	(hand)crank
e	1	El'es 	MGV	n.	OBJ.CONC	freedom
e	1	El'mish 	MGV	n.	OBJ.CONC	device, apparatus
e	1	El'neshek 	MGV	n.	OBJ.CONC	scissors, shears
e	1	El'rek 	MGV	n.	OBJ.CONC	handle
e	1	El'ru 	MGV	n.	OBJ.CONC	hand
e	1	El'ru-pohshek 	MGV	n.	OBJ.CONC	pistol, handgun
e	1	El'ru-wek-zehlek 	MGV	n.	OBJ.CONC	hand phaser
e	1	El'ruhik 	MGV	adj.	PROP.CONC	manual
e	1	El'tanarau 	MGV	v.	ACT.CONC	manipulate
e	1	El'urokesor 	MGV	n.	OBJ.CONC	sickle
e	1	El-, Elik 	MGV	adj.	PROP.CONC	free
e	1	El-nala 	MGV	n.	OBJ.CONC	corpuscle
e	1	El-tor 	MGV	v.	ACT.CONC	(set) free, release
e	1	El-wak 	MGV	n.	OBJ.CONC	leisure
e	1	Elakh 	MGV	n.	OBJ.CONC	cable, cord, line
e	1	Elakh-mev 	MGV	n.	OBJ.CONC	cable duct
e	1	Elakh-og 	MGV	n.	OBJ.CONC	cable stitch
e	1	Elakh-torai-vel 	MGV	n.	OBJ.CONC	cable release
e	1	Elakh-yonshaya 	MGV	n.	OBJ.CONC	corditis
e	1	Elakhtra 	MGV	n.	OBJ.CONC	cabling, rigging
e	1	Elat 	MGV	n.	OBJ.CONC	knob
e	1	Elek 	MGV	n.	OBJ.CONC	pointer, hand, (etc.) of a clock
e	1	Elek-wak-vel 	MGV	n.	OBJ.CONC	analog clock
e	1	Elkhrul|-| 	MGV	adj.	PROP.CONC	entire, whole
e	1	Elmin 	MGV	n.	OBJ.CONC	oil
e	1	Elmuvak 	MGV	n.	OBJ.CONC	ointment, unction
e	1	Elsaku 	MGV	n.	OBJ.CONC	leash, tether
e	1	Enem-tor 	MGV	v.	ACT.CONC	delete
e	1	Ertau 	MGV	v.	ACT.CONC	bother, disturb
e	1	Es'merka 	anc.	n.	OBJ.CONC	habit(s)
e	1	Esh 	MGV	n.	OBJ.CONC	breath
e	1	Esh-mev 	MGV	n.	OBJ.CONC	airway, trachea, windpipe
e	1	Esh-nala 	MGV	n.	OBJ.CONC	alveolus
e	1	Esh-pehkaya-nosh 	MGV	n.	OBJ.CONC	apnea
e	1	Esh-prash 	MGV	n.	OBJ.CONC	phlegm
e	1	Esh-tor 	MGV	v.	ACT.CONC	breathe
e	1	Esh-tukh 	MGV	n.	OBJ.CONC	oxygen
e	1	Esh-tukh-tuhlek 	MGV	n.	OBJ.CONC	oxygen tank
e	1	Esh-tukhaya 	MGV	n.	OBJ.CONC	oxygenation
e	1	Esh-tukhovaya 	MGV	n.	OBJ.CONC	oxidation
e	1	Eshan 	MGV	n.	OBJ.CONC	breathing
e	1	Eshikh 	MGV	n.	OBJ.CONC	desert
e	1	Eshikh-salan 	MGV	n.	OBJ.CONC	sirocco
e	1	Eshu'a 	anc.	n.	OBJ.CONC	demon
e	1	Estuhl 	MGV	v.	ACT.CONC	touch
e	1	Etek 	MGV	pron.	OBJ.CONC	us, we (normal)
e	1	Etwel 	MGV	pron.	OBJ.CONC	us, we (superior)
f	0	Fa' 	MGV	prep.	SITU.MOD	before, in front of
f	0	Fa'ariben 	MGV	v.	ACT.CONC	foretell
f	0	Fa'rak 	MGV	adv.	ACT.CONC.MOD	forward(s)
f	0	Fa'vutau 	MGV	v.	ACT.CONC	summon, send for
f	0	Fa'vutaya 	MGV	n.	OBJ.CONC	summoning
f	0	Fa'vutak 	MGV	n.	OBJ.CONC	summons
f	0	Fa-gad 	MGV	adv.	ACT.CONC.MOD	tomorrow
f	0	Fa-glan 	MGV	n.	OBJ.CONC	foresight
f	0	Fa-ko-mekh 	MGV	n.	OBJ.CONC	grandmother
f	0	Fa-komi 	MGV	n.	OBJ.CONC	grandma, nana
f	0	Fa-krus 	MGV	n.	OBJ.CONC	forepart, front end
f	0	Fa-patam 	MGV	n.	OBJ.CONC	forehead
f	0	Fa-rala 	MGV	n.	OBJ.CONC	canard, foreplane
f	0	Fa-sa-mekh 	MGV	n.	OBJ.CONC	grandfather
f	0	Fa-sami 	MGV	n.	OBJ.CONC	grandpa, gramps
f	0	Fa-vikau 	MGV	v.	ACT.CONC	forewarn
f	0	Fa-wak 	MGV	n.	OBJ.CONC	future
f	0	Fa-wak-glansu 	MGV	n.	OBJ.CONC	prophet
f	0	Fabehal-tor 	MGV	v.	ACT.CONC	pass, overtake
f	0	Faf-kur 	MGV	adj.	PROP.CONC	pink
f	0	Fah-yat 	anc.	n.	OBJ.CONC	balcony
f	0	Fai-tor 	MGV	v.	ACT.CONC	know
f	0	Fai-tukh 	MGV	n.	OBJ.CONC	knowledge
f	0	Faik 	MGV	n.	OBJ.CONC	data
f	0	Faik-khush 	MGV	n.	OBJ.CONC	data crystal
f	0	Faik-pastorayek 	MGV	n.	OBJ.CONC	data processor
f	0	Faik-tsoraya 	MGV	n.	OBJ.CONC	data storage
f	0	Faik-vistra 	MGV	n.	OBJ.CONC	data network
f	0	Faika-, Faikaik 	MGV	adj.	PROP.CONC	exact
f	0	Faiktra 	MGV	n.	OBJ.CONC	database
f	0	Fainu 	MGV	n.	OBJ.CONC	(the) known
f	0	Faka 	MGV	n.	OBJ.CONC	hernia
f	0	Fakovau 	MGV	v.	ACT.CONC	prevail
f	0	Fal|-| 	MGV	adj.	PROP.CONC	hot
f	0	Fal-tor 	MGV	v.	ACT.CONC	rejoin, reunite, put back together
f	0	Fal-tor-pan 	MGV	n.	OBJ.CONC	refusion of body and soul
f	0	Falek 	MGV	n.	OBJ.CONC	heat
f	0	Falek'es 	MGV	n.	OBJ.CONC	temperature
f	0	Falkrashaya 	MGV	n.	OBJ.CONC	ablation
f	0	Falun 	MGV	n.	OBJ.CONC	charge (electrical)
f	0	Fam 	MGV	adj.	PROP.CONC	lack, dearth
f	0	Fam-kursu 	MGV	n.	OBJ.CONC	albino (person)
f	0	Fam-shidik 	MGV	adj.	PROP.CONC	amorphous, shapeless
