"FRST_LETTER"	"vulcan"	"pronunciation"	"variety"	"fse"	"domain"
"345"	"b"	"Bol-vakav'es "	NA	"MGV"	" critical frequency"	NA
"346"	"b"	"Bol-vihish "	NA	"MGV"	" critical pressure"	NA
"347"	"b"	"Bol-vulu "	NA	"MGV"	" critical angle"	NA
"348"	"b"	"Bolau "	NA	"MGV"	" need"	"v."
"349"	"b"	"Bolaya "	NA	"MGV"	" need"	"n."
"350"	"b"	"Bolaya-, Bolayatik "	NA	"MGV"	" essential"	"adj."
"351"	"b"	"Bosh|-| "	NA	"MGV"	" full"	NA
"352"	"b"	"Bosh-khaf-masu "	NA	"MGV"	" plasma"	"med."
"353"	"b"	"Boshak "	" ' bo_ - _k "	"MGV"	" filling"	"n."
"354"	"b"	"Boshau "	" bo_ - ' a_ "	"MGV"	" fill"	"v."
"355"	"b"	"Bov "	NA	"MGV"	" average"	"n."
"356"	"b"	"Bov-, Bovik "	NA	"MGV"	" average"	"adj."
"357"	"b"	"Bov-tor "	NA	"MGV"	" average"	"v."
"358"	"b"	"Brag "	NA	"MGV"	" crypt, tomb"	NA
"359"	"b"	"Bral-tukh "	NA	"MGV"	" gallium"	NA
"360"	"b"	"Brash'es "	NA	"MGV"	" fecundity"	NA
"361"	"b"	"Breth-tukh "	NA	"MGV"	" praseodymium"	NA
"362"	"b"	"Bru "	NA	"MGV"	" lip"	"n."
"363"	"b"	"Bru-yonshaya "	NA	"MGV"	" cheilitis"	NA
"364"	"b"	"Bruhd "	NA	"MGV"	" caterpillar"	NA
"365"	"b"	"Budda-dva "	NA	"MGV"	" Buddhism"	NA
"366"	"b"	"Budda-dvasu "	NA	"MGV"	" Buddhist"	"n."
"367"	"b"	"Buhfik "	" ' b_f - ik , ' b_f - "	"MGV"	" perfect"	NA
"368"	"b"	"Buhl'es "	NA	"MGV"	" enthusiasm"	NA
"369"	"b"	"Buhl-, Buhlik "	NA	"MGV"	" enthusiastic"	NA
"370"	"b"	"Buhn "	NA	"MGV"	" coin"	"n."
"371"	"b"	"Buk "	NA	"MGV"	" fate, destiny"	NA
"372"	"b"	"Bulom-tukh "	NA	"MGV"	" molybdenum"	NA
"373"	"b"	"Bureki "	" bu - ' re - ki "	"anc."	" a volcanic stone used for construction"	NA
"374"	"b"	"Burun "	" bu - ' run "	"MGV"	" crisis"	NA
"375"	"b"	"Burun-, Burunik "	NA	"MGV"	" critical "	"in a crisis"
"376"	"b"	"Burun-palutun-flanapausu "	NA	"MGV"	" critical care specialist"	NA
"377"	"b"	"Burun-palutun-hassu "	NA	"MGV"	" critical care doctor"	NA
"378"	"b"	"Burun-palutun-shal "	NA	"MGV"	" critical care unit"	NA
"379"	"b"	"Burun-palutun-shi'has "	NA	"MGV"	" critical care center"	NA
"380"	"b"	"Burun-palutunik has-golsu "	NA	"MGV"	" critical care nurse"	NA
"381"	"b"	"Busnem "	NA	"MGV"	" abortion"	"med."
"382"	"b"	"Busnem-tor "	NA	"MGV"	" abort"	"med."
"383"	"d"	"D'mallu "	" d - ' m_ - __u "	"NGS"	" large, carnivorous Vulcan plant"	NA
"384"	"d"	"D'oh-tor "	NA	"MGV"	" confuse, perplex, puzzle"	NA
"385"	"d"	"D'ohan "	" ' d_ - _n "	"MGV"	" confusion, perplexity, puzzlement"	NA
"386"	"d"	"D'ohik "	" ' d_ - ik "	"MGV"	" confused, perplexed, puzzled"	"adj."
"387"	"d"	"Da "	NA	"MGV"	" pebble"	NA
"388"	"d"	"Da'Nikhirch"	NA	"NGS"	" Eye of Fire, Fire-Eye,ie.the Vulcan Sun"	NA
"389"	"d"	"Da-fek "	" ' d_ - fek "	"MGV"	" axle"	NA
"390"	"d"	"Da-kuv "	" d_ - ' kuv "	"MGV"	" circle"	"n."
"391"	"d"	"Da-kuv-falek'es "	NA	"MGV"	" convection"	NA
"392"	"d"	"Da-kuvau "	NA	"MGV"	" circulate"	NA
"393"	"d"	"Da-kuvau-katrom "	NA	"MGV"	" circulating current"	NA
"394"	"d"	"Da-kuvau-spol "	NA	"MGV"	" circulating pump"	NA
"395"	"d"	"Da-kuvau-torektra "	NA	"MGV"	" circulatory system"	NA
"396"	"d"	"Da-kuvaya "	NA	"MGV"	" circulation"	NA
"397"	"d"	"Da-kuvayek "	NA	"MGV"	" circulator"	NA
"398"	"d"	"Da-nel "	NA	"MGV"	" cycle"	"n."
"399"	"d"	"Da-nel-, Da-nelik "	NA	"MGV"	" cyclic"	"adj."
"400"	"d"	"Da-rala-hali, Da-rala-hashek "	NA	"MGV"	" helicopter"	NA
"401"	"d"	"Da-sfek "	NA	"MGV"	" axis"	NA
"402"	"d"	"Da-sfek-lerakovayek "	NA	"MGV"	" axial compressor"	NA
"403"	"d"	"Da-sfek-mishu "	NA	"MGV"	" axial engine"	NA
"404"	"d"	"Da-sfek-tavat "	NA	"MGV"	" axial ratio"	NA
"405"	"d"	"Da-sfek-vukharat "	NA	"MGV"	" axial vector"	NA
"406"	"d"	"Da-sfek-yumaya "	NA	"MGV"	" axial flow"	NA
"407"	"d"	"Da-skramek "	" d_ - ' skr_m - ek "	"MGV"	" lathe"	"n."
"408"	"d"	"Da-tor "	" d_ - ' tor "	"MGV"	" rotate, turn"	NA
"409"	"d"	"Dafel "	" ' d_f - el "	"MGV"	" pelvis"	NA
"410"	"d"	"Dafel-, Dafelik "	NA	"MGV"	" pelvic"	NA
"411"	"d"	"Dah'es "	NA	"MGV"	" duality"	NA
"412"	"d"	"Dah-glan "	NA	"MGV"	" double vision, diplopia"	NA
"413"	"d"	"Dah-guv-, Dah-guvik "	NA	"MGV"	" bisexual"	"adj."
"414"	"d"	"Dah-halek "	NA	"MGV"	" bicycle"	"n."
"415"	"d"	"Dah-ketil "	NA	"MGV"	" double integral"	NA
"416"	"d"	"Dah-kharat-, Dah-kharatik "	NA	"MGV"	" bidirectional"	"adj."
"417"	"d"	"Dah-kharat-katrom "	NA	"DKhK"	" alternating current "	"AC"
"418"	"d"	"Dah-kiht "	NA	"MGV"	" binary code"	NA
"419"	"d"	"Dah-kulan "	NA	"MGV"	" double helix"	NA
"420"	"d"	"Dah-lan-tol "	NA	"MGV"	" double floor"	NA
"421"	"d"	"Dah-leh "	NA	"MGV"	" twenty"	NA
"422"	"d"	"Dah-leh'rak, dah-lehr- "	NA	"MGV"	" twentieth"	"adj."
"423"	"d"	"Dah-leh'veh "	NA	"MGV"	" twentieth"	"n."
"424"	"d"	"Dah-mashek "	NA	"MGV"	" emulsifier"	NA
"425"	"d"	"Dah-masu-tukh "	NA	"MGV"	" deuterium"	NA
"426"	"d"	"Dah-mavaya "	NA	"MGV"	" duet"	"n."
"427"	"d"	"Dah-narafek "	NA	"MGV"	" diode"	NA
"428"	"d"	"Dah-pim-folayek "	NA	"MGV"	" dilithium reactor"	NA
"429"	"d"	"Dah-pim-tukh "	NA	"MGV"	" dilithium"	NA
"430"	"d"	"Dah-pim-viskulan "	NA	"MGV"	" dilithium matrix"	NA
"431"	"d"	"Dah-rala-, Dah-ralaik "	NA	"MGV"	" dipterous"	NA
"432"	"d"	"Dah-ralash-vel "	NA	"MGV"	" diphthong"	NA
"433"	"d"	"Dah-sashavaya "	NA	"MGV"	" double exposure"	NA
"434"	"d"	"Dah-shivaya "	NA	"MGV"	" paraplegia"	NA
"435"	"d"	"Dah-stonn-pi'sef |t'shahov| "	NA	"MGV"	" beach cusp"	NA
"436"	"d"	"Dah-stonn-sef "	NA	"MGV"	" barchan"	NA
"437"	"d"	"Dah-svep "	NA	"MGV"	" double door"	NA
"438"	"d"	"Dah-svin "	NA	"MGV"	" double entry"	NA
"439"	"d"	"Dah-temok "	NA	"MGV"	" double wall, double bulkhead"	NA
"440"	"d"	"Dah-tukh "	NA	"MGV"	" curium"	NA
"441"	"d"	"Dah-vla-, Dah-vlaik "	NA	"MGV"	" bilateral"	"adj."
"442"	"d"	"Dah-vukh "	NA	"MGV"	" double hull"	NA
"443"	"d"	"Dah-wak "	NA	"MGV"	" twice"	NA
"444"	"d"	"Dah-weizehl "	NA	"MGV"	" double series"	NA
"445"	"d"	"Dah-wek-, Dah-wekik "	NA	"MGV"	" diphasic"	NA
"446"	"d"	"Dah-yel "	NA	"MGV"	" binary star"	NA
"447"	"d"	"Dah-zalu "	NA	"MGV"	" coenzyme"	NA
"448"	"d"	"Dah-zamasu "	NA	"MGV"	" double agent"	NA
"449"	"d"	"Dah-zan-vel "	NA	"MGV"	" binoculars"	NA
"450"	"d"	"Dah-zun "	NA	"MGV"	" digraph"	NA
"451"	"d"	"Dahal-tor "	" d_ - ' h_l - tor "	"MGV"	" go around"	"v."
"452"	"d"	"Dahek "	" ' d_' - ek , ' d_ - "	"MGV"	" duo"	NA
"453"	"d"	"Dahkvalu "	" d_' - ' kv_ - lu , d_ - "	"MGV"	" parabola"	NA
"454"	"d"	"Dahl-tor "	NA	"MGV"	" detach, disengage"	NA
"455"	"d"	"Dahli "	NA	"MGV"	" apart"	NA
"456"	"d"	"Dahli-nesh-tor "	NA	"MGV"	" dissect"	NA
"457"	"d"	"Dahli-neshan "	NA	"MGV"	" dissection"	NA
"458"	"d"	"Dahpul-vo'ihn "	NA	"MGV"	" quadratic equation"	NA
"459"	"d"	"Dahr-, Dahrik "	NA	"MGV"	" second, secondary"	"adj."
"460"	"d"	"Dahs-da-kuv "	NA	"MGV"	" equator"	NA
"461"	"d"	"Dahsau "	NA	"MGV"	" divide"	"v."
"462"	"d"	"Dahsau-nosahp "	NA	"MGV"	" quotient"	NA
"463"	"d"	"Dahsaya "	NA	"MGV"	" divide, division"	"n."
"464"	"d"	"Dahshau "	NA	"MGV"	" separate"	"v."
"465"	"d"	"Dahshaya "	NA	"MGV"	" separation"	NA
"466"	"d"	"Dahsu'us "	NA	"MGV"	" binomial"	"n., math."
"467"	"d"	"Dahtau "	NA	"MGV"	" double"	"v."
"468"	"d"	"Dailissak "	NA	"MGV"	" adventure"	"n."
"469"	"d"	"Dakh"	NA	"anc."	" cast out, evict, expel, toss out"	NA
"470"	"d"	"Dakh-ha'tanaya "	NA	"MGV"	" luminescence"	NA
"471"	"d"	"Dan "	NA	"MGV"	" rotation, turn"	"ing"
"472"	"d"	"Dan-, Danik "	NA	"MGV"	" most"	"adj."
"473"	"d"	"Dan-fa-, Dan-faik "	NA	"MGV"	" foremost"	"adj."
"474"	"d"	"Dan-glu|-| "	NA	"MGV"	" deepest"	"adj."
"475"	"d"	"Dan-has-bosh "	NA	"MGV"	" sickest"	"adj."
"476"	"d"	"Dan-karik "	NA	"MGV"	" strongest"	"adj."
"477"	"d"	"Dan-klon|-| "	NA	"MGV"	" smartest"	"adj."
"478"	"d"	"Dan-kobat|-| "	NA	"MGV"	" weakest"	"adj."
"479"	"d"	"Dan-lerash|-| "	NA	"MGV"	" hardest"	"adj., least soft"
"480"	"d"	"Dan-nu'ri|-| "	NA	"MGV"	" youngest"	"adj."
"481"	"d"	"Dan-nuk|-| "	NA	"MGV"	" lowest"	"adj."
"482"	"d"	"Dan-os|-| "	NA	"MGV"	" oldest"	"adj."
"483"	"d"	"Dan-pid|-| "	NA	"MGV"	" highest"	"adj."
"484"	"d"	"Dan-ras|-| "	NA	"MGV"	" heaviest"	"adj."
"485"	"d"	"Dan-rom|-| "	NA	"MGV"	" best"	"adj."
"486"	"d"	"Dan-runemek "	NA	"MGV"	" clutch"	"mech."
"487"	"d"	"Dan-sahr-, Dan-sahris "	NA	"MGV"	" fastest, quickest"	"adj."
"488"	"d"	"Dan-slu-, Dan-sluk "	NA	"MGV"	" freshest"	"adj."
"489"	"d"	"Dan-ta'hal|-| "	NA	"MGV"	" lightest"	"adj., least heavy"
"490"	"d"	"Dan-thel-, Dan-thelik "	NA	"MGV"	" fattest"	"adj."
"491"	"d"	"Dan-vohr-, Dan-vohris "	NA	"MGV"	" slowest"	"adj."
"492"	"d"	"Dan-wonil|-| "	NA	"MGV"	" thinnest"	"adj."
"493"	"d"	"Danan "	" ' d_n - _n "	"MGV"	" majority"	NA
"494"	"d"	"Danau "	" d_n - ' a_ "	"MGV"	" explain"	NA
"495"	"d"	"Danau-dunap "	NA	"MGV"	" encyclopedia"	NA
"496"	"d"	"Dap "	NA	"MGV"	" mercy"	NA
"497"	"d"	"Dap-lan-pa "	NA	"MGV"	" children's game similar to Mercy or Uncle"	NA
"498"	"d"	"Dash "	NA	"MGV"	" injury"	NA
"499"	"d"	"Dash-tor "	NA	"MGV"	" injure"	NA
"500"	"d"	"Datau "	" d_ - ' ta_ "	"MGV"	" propel"	NA
"501"	"d"	"Datau-tukh "	NA	"MGV"	" propellant"	"n."
"502"	"d"	"Dataya "	NA	"MGV"	" propulsion"	NA
"503"	"d"	"Datayek "	NA	"MGV"	" propeller"	NA
"504"	"d"	"Dator "	" ' d_ - tor "	"MGV"	" prepare"	NA
"505"	"d"	"Dau "	NA	"MGV"	" affect"	NA
"506"	"d"	"Dau-bosh "	NA	"MGV"	" effective"	NA
"507"	"d"	"Dau-tukh "	NA	"MGV"	" hormone"	NA
"508"	"d"	"Dawan "	" ' d_ - w_n "	"anc."	" a person who cannot be counted on"	NA
"509"	"d"	"Daya "	NA	"MGV"	" effect"	NA
"510"	"d"	"Def "	NA	"MGV"	" batch"	"n."
"511"	"d"	"Deik "	NA	"MGV"	" file"	"document"
"512"	"d"	"Del "	NA	"MGV"	" rim"	NA
"513"	"d"	"Desh'rak "	" ' de_ - r_k "	"MGV"	" north"	NA
"514"	"d"	"Desh'rak-, Desh'rakik "	NA	"MGV"	" northern"	NA
"515"	"d"	"Desh'raksu "	NA	"MGV"	" northerner"	NA
"516"	"d"	"Desh-she'rak "	NA	"MGV"	" northeast"	NA
"517"	"d"	"Desh-tev'rak "	NA	"MGV"	" northwest"	NA
"518"	"d"	"Desh-tukh "	NA	"MGV"	" dolomite"	NA
"519"	"d"	"Deshkau "	" de_ - ' ka_ "	"MGV"	" question"	"v."
"520"	"d"	"Deshker "	" de_ - ' ker "	"MGV"	" question"	"n."
"521"	"d"	"Detra "	NA	"MGV"	" bunch"	NA
"522"	"d"	"Di'kish-torek "	NA	"MGV"	" metabolism"	NA
"523"	"d"	"Di'kish-tor "	NA	"MGV"	" metabolize"	NA
"524"	"d"	"Di'kizh "	" di - ' ki_ "	"MGV"	" exchange"	"n."
"525"	"d"	"Dif-tor "	" dif - ' tor "	"MGV"	" live a long time, live a full life"	NA
"526"	"d"	"Dihrf "	NA	"MGV"	" sexual intercourse"	NA
"527"	"d"	"Din-tor "	NA	"MGV"	" miss"	"v."
"528"	"d"	"Dir-, Dirik "	NA	"MGV"	" coarse"	NA
"529"	"d"	"Do "	NA	"MGV"	" than"	NA
"530"	"d"	"Dohn "	NA	"MGV"	" board, plank, playing surface for a board game"	NA
"531"	"d"	"Dok "	NA	"MGV"	" brick"	"n."
"532"	"d"	"Dok-krizhiv "	NA	"MGV"	" brick clay"	NA
"533"	"d"	"Dok-torvausu "	NA	"MGV"	" bricklayer"	NA
"534"	"d"	"Dol-hinek "	NA	"MGV"	" clavicle"	NA
"535"	"d"	"Dom "	NA	"MGV"	" so"	"exclamation"
"536"	"d"	"Don-ka "	" don - ' k_ "	"anc."	" rich, wealthy"	NA
"537"	"d"	"Don-kut "	" don - ' kut "	"anc."	" bonanza, financial windfall"	NA
"538"	"d"	"Don-tak "	" ' don - t_k "	"anc."	" riches, wealth"	NA
"539"	"d"	"Donkes-tor "	NA	"MGV"	" finance, fund, bankroll"	"v."
"540"	"d"	"Donketu "	" don - ' ket - u "	"anc."	" funds, monetary resources"	NA
"541"	"d"	"Donku "	" ' don - ku "	"anc."	" money, currency"	NA
"542"	"d"	"Dor "	NA	"MGV"	" honor"	"n."
"543"	"d"	"Dor-tor "	NA	"MGV"	" honor"	"v."
"544"	"d"	"Dor-yehat "	NA	"MGV"	" honorable"	NA
"545"	"d"	"Dorli "	" ' dor - li "	"MGV"	" honorable"	"mostly obs."
"546"	"d"	"Dotokau "	" do - to - ' ka_ "	"MGV"	" fine"	"v., penalize"
"547"	"d"	"Dozhuhk "	NA	"MGV"	" troll"	NA
"548"	"d"	"Drahk "	NA	"MGV"	" throat, pharynx"	NA
"549"	"d"	"Drahk-pi'nafek "	NA	"MGV"	" thyroid gland"	NA
"550"	"d"	"Dref "	NA	"MGV"	" rake"	NA
"551"	"d"	"Drichel-, Drichelik "	NA	"MGV"	" creepy, eerie, spooky"	NA
"552"	"d"	"Drizh "	NA	"MGV"	" itch"	"n."
"553"	"d"	"Drizh-tor "	NA	"MGV"	" itch"	"v."
"554"	"d"	"Drizhaya "	NA	"MGV"	" pruritis"	NA
"555"	"d"	"Drom|-| "	NA	"MGV"	" pure"	"adj."
"556"	"d"	"Drom'es "	NA	"MGV"	" purity"	NA
"557"	"d"	"Drom-tor "	NA	"MGV"	" purify"	NA
"558"	"d"	"Du "	NA	"MGV"	" you"	NA
"559"	"d"	"Dud "	NA	"MGV"	" a small piece of paper, film, etc."	NA
"560"	"d"	"Duf "	NA	"MGV"	" leather"	NA
"561"	"d"	"Duh-, Duhik "	NA	"MGV"	" daffy, foolish, goofy"	NA
"562"	"d"	"Duk "	NA	"MGV"	" bubble"	"n."
"563"	"d"	"Dukal "	" du - ' k_l "	"MGV"	" ball"	NA
"564"	"d"	"Dukal-guf-lesek "	NA	"MGV"	" ball-and-socket joint"	NA
"565"	"d"	"Dukal-igen-wesh "	NA	"MGV"	" ball lightning"	NA
"566"	"d"	"Dukal-kuvish "	NA	"MGV"	" ball bearing"	NA
"567"	"d"	"Dukal-spunek "	NA	"MGV"	" ball valve"	NA
"568"	"d"	"Dukau "	" du - ' ka_ "	"MGV"	" bubble"	"v."
"569"	"d"	"Dulai|-| "	" du - ' la_ "	"MGV"	" tough"	"adj."
"570"	"d"	"Dun "	NA	"MGV"	" paper"	NA
"571"	"d"	"Dun-zhuksu "	NA	"MGV"	" paper-maker"	NA
"572"	"d"	"Dunap "	" dun - ' _p "	"MGV"	" book"	"n."
"573"	"d"	"Dunap-krus "	NA	"MGV"	" chapter"	NA
"574"	"d"	"Dunap-tsorayek "	NA	"MGV"	" bookcase"	NA
"575"	"d"	"Dunapshausu "	NA	"MGV"	" bookbinder"	NA
"576"	"d"	"Dunapsu "	NA	"MGV"	" librarian"	NA
"577"	"d"	"Dunesh "	" ' dun - e_ "	"MGV"	" pamphlet, brochure, leaflet"	NA
"578"	"d"	"Dungi|-| "	" dun - ' gi "	"MGV"	" will, shall"	"v."
"579"	"d"	"Dunusu "	NA	"MGV"	" clerk"	"n."
"580"	"d"	"Duta'es "	NA	"MGV"	" diplomacy"	NA
"581"	"d"	"Duta-, Dutarik "	NA	"MGV"	" diplomatic"	NA
"582"	"d"	"Duta-shan-hali "	NA	"MGV"	" diplomatic courier vessel"	NA
"583"	"d"	"Duta-Sklada-Dvin T'Khasi "	NA	"MGV"	" Vulcan Diplomatic Courier Service"	NA
"584"	"d"	"Dutar "	" du - ' t_r "	"anc."	" diplomat"	NA
"585"	"d"	"Duv "	NA	"MGV"	" shadow"	"n."
"586"	"d"	"Duv-tor "	NA	"MGV"	" shadow"	"v."
"587"	"d"	"Duvyan-, Duvyanik "	NA	"MGV"	" shady"	"adj."
"588"	"d"	"Dva "	NA	"MGV"	" belief"	NA
"589"	"d"	"Dva-tor "	NA	"MGV"	" believe"	NA
"590"	"d"	"Dvanik "	NA	"MGV"	" believed"	"adj."
"591"	"d"	"Dvar "	NA	"MGV"	" risk"	"n."
"592"	"d"	"Dvar-tor "	NA	"MGV"	" risk"	"v."
"593"	"d"	"Dvariben "	NA	"MGV"	" preach"	"v."
"594"	"d"	"Dvasu "	" ' dv_ - su "	"MGV"	" believer"	NA
"595"	"d"	"Dvatai "	" dv_ - ' ta_ "	"MGV"	" doctrine, principle, tenet"	NA
"596"	"d"	"Dvel "	NA	"MGV"	" choice"	NA
"597"	"d"	"Dvel'nahr"	NA	"anc."	" old concept of \"Vulcan-by-choice\""	NA
"598"	"d"	"Dvel-tor "	NA	"MGV"	" choose"	NA
"599"	"d"	"Dvesh-tukh "	NA	"MGV"	" brass"	NA
"600"	"d"	"Dvin-tor "	NA	"MGV"	" serve"	NA
"601"	"d"	"Dvinsu "	" ' dvin - su "	"MGV"	" servant"	NA
"602"	"d"	"Dvolau "	" dvo - ' la_ "	"MGV"	" set, adjust"	NA
"603"	"d"	"Dvor-tukh "	NA	"MGV"	" astatine"	NA
"604"	"d"	"Dvubolau "	" dvu - bo - ' la_ "	"MGV"	" motivate"	NA
"605"	"d"	"Dvubolau-staribsu "	NA	"MGV"	" motivational speaker"	NA
"606"	"d"	"Dvubolaya "	NA	"MGV"	" motivation"	NA
"607"	"d"	"Dvubolek "	" dvu - ' bo - lek "	"MGV"	" motive"	"n."
"608"	"d"	"Dvudau-fek "	NA	"MGV"	" crankshaft"	NA
"609"	"d"	"Dvudau-kes-wun "	NA	"MGV"	" crossbow"	NA
"610"	"d"	"Dvudau-natuhn "	NA	"MGV"	" crankcase"	NA
"611"	"d"	"Dvudayek "	NA	"MGV"	" crank"	"mech."
"612"	"d"	"Dvun "	NA	"MGV"	" move"	"ment"
"613"	"d"	"Dvun-mesut "	NA	"MGV"	" drawbridge"	NA
"614"	"d"	"Dvun-tor "	NA	"MGV"	" move"	"v."
"615"	"d"	"Dvun-zehl "	NA	"MGV"	" fault"	"line"
"616"	"d"	"Dvunek "	" ' dvun - ek "	"MGV"	" muscle"	"n."
"617"	"d"	"Dvunek-pak-nosh "	NA	"MGV"	" amyotrophia, amyotrophy"	NA
"618"	"d"	"Dvunek-tash-svitan "	NA	"MGV"	" cerebellum"	NA
"619"	"d"	"Dvunek-tersayek "	NA	"MGV"	" sinew"	NA
"620"	"d"	"Dvunel "	" dvun - ' el "	"MGV"	" motion"	NA
"621"	"d"	"Dvunel-pi'harr "	NA	"MGV"	" flagellum"	NA
"622"	"d"	"Dwemish ni-an"	NA	"NGS"	" training: isolation of identity"	NA
"623"	"d"	"Dzhal "	NA	"MGV"	" mortise"	NA
"624"	"d"	"Dzhan|-khush| "	NA	"MGV"	" beryl"	NA
"625"	"d"	"Dzhan-tukh "	" ' d__n - tux "	"MGV"	" beryllium"	NA
"626"	"d"	"Dzharel "	" d__ - ' rel "	"NGS"	" \"jarel\", a small, horned horse-like animal"	NA
"627"	"d"	"Dzhasif "	" d__ - ' sif "	"NGS"	" \"jasif\", type of crystal used to make vre-katras"	NA
"628"	"d"	"Dzhelu "	" d_e - ' lu "	"MGV"	" envy"	"n."
"629"	"d"	"Dzhih "	NA	"MGV"	" pimple"	"n."
"630"	"d"	"Dzhinau "	" d_i - ' na_ "	"MGV"	" refer"	NA
"631"	"d"	"Dzhinaya "	NA	"MGV"	" reference"	NA
"632"	"d"	"Dzhya'an'Kahr "	" d_j_ - ' _n - k_'r , - k_r , - k_r "	"MGV"	" \"Jia'anKahr\", a Vulcan city"	NA
"633"	"d"	"Dzhya'an-tukh "	" d_j_ - ' _n - tux "	"MGV"	" hafnium"	NA
"634"	"e"	"Eglus"	NA	"anc."	" religious shrine"	NA
"635"	"e"	"Eh "	" e, _ "	"MGV"	" and"	"after a vowel sound"
"636"	"e"	"Eifa "	" ' e_ - f_ "	"MGV"	" those"	NA
"637"	"e"	"Eik "	NA	"MGV"	" wide"	NA
"638"	"e"	"Eik'es "	" ' e_k - es "	"MGV"	" range"	"n."
"639"	"e"	"Eik-vath "	NA	"MGV"	" width"	NA
"640"	"e"	"Eiksha "	" e_k - ' __ "	"MGV"	" dilate"	NA
"641"	"e"	"Eiksharu "	NA	"MGV"	" dilation"	NA
"642"	"e"	"Eiktra "	" ' e_k - tr_ "	"MGV"	" plain"	"geol."
"643"	"e"	"Ein "	NA	"MGV"	" some"	NA
"644"	"e"	"Ein-veh "	NA	"MGV"	" someone"	NA
"645"	"e"	"Ein-wak "	NA	"MGV"	" someday, sometime"	NA
"646"	"e"	"Ein-wilat "	NA	"MGV"	" somewhere"	NA
"647"	"e"	"Eingelsu "	" ' e__el - su "	"MGV"	" English"	"language/person"
"648"	"e"	"Eitau "	" e_ - ' ta_ "	"MGV"	" shear, cut away"	"v."
"649"	"e"	"Ek, Ek' "	NA	"MGV"	" all, total, complete"	NA
"650"	"e"	"Ek'aifa "	" ek - ' a_ - f_ "	"MGV"	" all "	"of"
"651"	"e"	"Ek'an "	NA	"MGV"	" maximum"	NA
"652"	"e"	"Ek'anau "	NA	"MGV"	" maximize"	NA
"653"	"e"	"Ek'ariben-, Ek'aribenik "	NA	"MGV"	" fluent"	"in a language"
"654"	"e"	"Ek'au "	NA	"MGV"	" all of them"	NA
"655"	"e"	"Ek'dular "	NA	"MGV"	" all of you"	NA
"656"	"e"	"Ek'duv "	NA	"MGV"	" eclipse"	"n."
"657"	"e"	"Ek'eifa "	" ek - ' e_ - f_ "	"MGV"	" all "	"of"
"658"	"e"	"Ek'eku "	" ek - ' ek - u "	"MGV"	" continuum"	NA
"659"	"e"	"Ek'elmin "	NA	"MGV"	" petroleum"	NA
"660"	"e"	"Ek'es-, Ek'esik "	NA	"MGV"	" absolute"	"adj."
"661"	"e"	"Ek'es-danan "	NA	"MGV"	" absolute majority"	NA
"662"	"e"	"Ek'es-rasath "	NA	"MGV"	" absolute weight"	NA
"663"	"e"	"Ek'es-ris "	NA	"MGV"	" absolute zero"	NA
"664"	"e"	"Ek'es-tala "	NA	"MGV"	" absolute value"	NA
"665"	"e"	"Ek'es-tepul "	NA	"MGV"	" absolute power"	NA
"666"	"e"	"Ek'esik masu'es "	NA	"MGV"	" absolute humidity"	NA
"667"	"e"	"Ek'esik pul'es "	NA	"MGV"	" absolute magnitude"	NA
"668"	"e"	"Ek'etek "	NA	"MGV"	" all of us"	NA
"669"	"e"	"Ek'ka-, Ek'kayik "	NA	"MGV"	" constant"	"adj."
"670"	"e"	"Ek'ka-ferek "	NA	"MGV"	" alternator"	NA
"671"	"e"	"Ek'kal "	" ek - ' k_l "	"MGV"	" orb, sphere"	NA
"672"	"e"	"Ek'kal t'Daison "	NA	"MGV"	" Dyson sphere"	NA
"673"	"e"	"Ek'kat "	" ek - ' k_t "	"MGV"	" constant"	"n."
"674"	"e"	"Ek'khafau "	NA	"MGV"	" exsanguinate"	NA
"675"	"e"	"Ek'kovtra "	" ek - ' kov - tr_ "	"MGV"	" continent"	NA
"676"	"e"	"Ek'kovtra-dvun "	NA	"MGV"	" continental drift"	NA
"677"	"e"	"Ek'kovtra-ek'nosh "	NA	"MGV"	" continental climate"	NA
"678"	"e"	"Ek'kovtra-math "	NA	"MGV"	" continental plate"	NA
"679"	"e"	"Ek'man'es "	NA	"MGV"	" safety"	"n."
"680"	"e"	"Ek'mishan "	NA	"MGV"	" technology"	NA
"681"	"e"	"Ek'mishupik "	NA	"MGV"	" technical"	"adj."
"682"	"e"	"Ek'nala-dahsaya "	NA	"MGV"	" mitosis"	NA
"683"	"e"	"Ek'nehau "	NA	"MGV"	" decompose"	NA
"684"	"e"	"Ek'nosh "	" ' ek - no_ "	"MGV"	" climate"	NA
"685"	"e"	"Ek'nosh-rubah "	NA	"MGV"	" climatic change"	NA
"686"	"e"	"Ek'nosh-shal "	NA	"MGV"	" climatic zone"	NA
"687"	"e"	"Ek'nosh-tal "	NA	"MGV"	" climatology"	"study"
"688"	"e"	"Ek'nosh-tash|ek| "	NA	"MGV"	" climate control"	NA
"689"	"e"	"Ek'nosh-venek "	NA	"MGV"	" climatic trend"	NA
"690"	"e"	"Ek'os|-| "	" ek - ' os "	"MGV"	" antique"	"adj."
"691"	"e"	"Ek'os-vel "	NA	"MGV"	" antique"	"n."
"692"	"e"	"Ek'pa-ptak "	NA	"MGV"	" paranoia"	NA
"693"	"e"	"Ek'panu-vis "	NA	"MGV"	" internet"	NA
