FRST_LETTER	WORD-V
s	Sa'le-esh-tor -- exhale
s	Sa'le-eshan -- exhalation
s	Sa'ovau -- expand
s	Sa'ovau-lesek -- expansion joint
s	Sa'ovau-masu-mishu -- expansion engine
s	Sa'ovau-spunek -- expansion valve
s	Sa'ovau-tuhlek -- expansion tank
s	Sa'ovaya -- expansion
s	Sa-, Sayik -- male (adj.)
s	Sa-fu \ '  -  \ -- son
s	Sa-ka-ashausu -- male homosexual (n.)
s	Sa-kai \ '  -  \ -- brother
s	Sa-kan \ '  -  \-- boy
s	Sa-kelek-han -- prior (person)
s	Sa-kuk \ '  -  \ -- uncle
s	Sa-mekh \ '  -  \ -- father
s	Sa-niht \ '  -  \ -- male cousin
s	Sa-Te'kor -- King (only in a title or with a proper name)
s	Sa-te'krusu -- king (general term)
s	Sa-telsu -- husband
s	"Sadahshaya t'Lokan -- Lokan's Schism (often inaccurately called ""T'Lokan Schism"")"
s	Sadakh \  - '  \ (anc.) -- eject
s	Sadakh-ku-san -- ejection seat
s	Sadakhat -- ejection
s	Sadakhek -- ejector
s	Sadalau \  -  - '  \ -- release (v.)
s	Sagan-tor -- distribute
s	Saganau \  -  - '  \ -- disperse
s	Sagau \  - '  \ -- pulse, burst out (v., physics, etc.)
s	Saguhsh \  - '  , - '  \ -- exhaust (n.)
s	Saguhsh-mev -- exhaust pipe
s	Saguhsh-pa-tukh -- exhaust gas
s	Saguhsh-sovek -- exhaust fan
s	Saguhsh-tersvep -- exhaust port
s	Saguhsh-wekh-vel -- exhaust manifold
s	Saguhsh-yontayek -- afterburner
s	Sahil-tor -- dig out, dig up, unearth
s	Sahish-tor -- depressurize
s	Sahishan \  - '  -  \ -- depressurization
s	Sahr'gal -- tachyon
s	Sahr'gal-glashayek -- tachyon scanner
s	Sahr'gal-vunai -- tachyon field
s	Sahr'gal-zehl|ek| -- tachyon beam
s	Sahr-, Sahris -- fast, quick, rapid, speedy
s	Sahr-tor -- run (v.)
s	Sahrafel \ ' -  - '  ,  - \ -- trust (v.)
s	Sahrau \ ' - '  ,  - \ -- accelerate, speed up
s	Sahraya -- acceleration
s	Sahrayek -- accelerator
s	Sahriv -- storm (n.)
s	Sahrvukh -- race (n., sport)
s	Sahrvukh-ashket -- racetrack
s	Sahrvukh-hors -- racehorse
s	Sahrvukhsu -- racer (person)
s	Sai-bosh -- overdressed (adj.)
s	Sai-fam -- naked, nude, unclothed, completely undressed
s	Sai-tor -- clothe
s	Sai-tukh -- cloth
s	Sai-vel -- clothes, clothing
s	Sailau -- accompany
s	Saizhiv -- lint
s	Sak-tor -- spread (v.)
s	Sak-tukh -- scandium
s	Sakal -- testis, testicle
s	Sakal-rasahtra -- testicular cancer
s	Sakal-sa'haf -- scrotum
s	Sakat -- mail (n.)
s	Sakatau -- enhance
s	Sakataya -- enhancement
s	Sakathilau -- discriminate (v.)
s	Sakelekau -- evict
s	Sakikau -- jettison
s	Saklukhau -- deteriorate
s	Sakurau -- decolorize
s	Sakwitau -- deflect
s	Sakwitayek -- deflector
s	Salan -- wind
s	Salasu -- native (n.)
s	Salatik -- native (adj.)
s	Salur -- blow (v.)
s	Samazhau -- bail (water) (v.)
s	Samek -- cold (adj.)
s	Sameskarau -- isolate
s	Sameskaraya -- isolation
s	Samev -- flue
s	Samm \  \ -- flea
s	Samuyek -- chiller (device)
s	San -- waist
s	San-zhel -- belt (n.)
s	Sanan -- exclusion
s	Sanan'es -- exclusivity, exclusiveness
s	Sanan-tor -- exclude
s	Sananik -- exclusive (adj.)
s	Sanesh-tor -- amputate
s	Sanoi (anc.) -- please (v.)
s	Sanok-, Sanokik -- pleasant (adj.)
s	Sanosh (anc.) -- pleasure
s	Sanu -- please (pleasantry)
s	Sapanu-, Sapanuyik -- off-world (adj.)
s	Saplau -- spray (v.)
s	Saplaya -- spray (n.)
s	Saplayek -- sprayer (device)
s	Sar-tak -- bed
s	Sar-tak-pthak -- clinophobia
s	Saran-tukh -- technetium
s	Sark -- beetle
s	Sarlah -- come, arrive
s	Sas-a-shar (anc.) -- a Vulcan desert
s	Sas-tor -- diffuse (v.)
s	Sasahr-tor -- flee, run away (from)
s	Sasak -- diffusion
s	Sasalfosau -- pasteurize
s	Sasalfosaya -- pasteurization
s	Sasarlah -- come out, emerge
s	Sasau -- transmit
s	Sasaya -- transmission
s	Sasayek -- transmitter
s	Saseshau -- pull out, withdraw, extract, evulse
s	Sash -- acid (compound)
s	Sash'es -- acidity
s	Sash-masu -- acid (liquid)
s	Sash-sov-masu -- acid rain
s	Sashalotau -- evacuate
s	Sashalotaya -- evacuation
s	Sashavau -- expose (v.)
s	Sashidau -- deform
s	Sashidaya -- deformation
s	Sashik -- acidic
s	Sasnem-tor -- excrete
s	Sasovau -- deflate
s	Sastoraya -- breakthrough (n.)
s	Satalau -- determine
s	Satau -- send
s	Sateh -- percent
s	Sateh'es -- percentage
s	Satekhau -- sprout up
s	Satersau -- disconnect
s	Satorvu -- product
s	Sau -- emit
s	Sau-ha'tanau -- fluoresce
s	Sau-ha'tanauk -- fluorescent
s	Saudau -- appear
s	Saul-tor -- shout, yell (v.)
s	Saurib-, Sauribik -- radio (adj.)
s	Saurib-poprat -- radio reception
s	Saurib-pral -- radio wave
s	Saurib-sasaya -- radio broadcast/transmission
s	Saurib-vakav'es -- radio frequency (RF)
s	Sauribau -- radio (v.)
s	Sauribayek -- radio (n.)
s	Sauyau -- seem
s	Sav'el -- shirt
s	Savar-tor -- confess
s	Savas -- fruit (n.)
s	Savas-slor-tukh -- fructose
s	Savasau -- (bear) fruit (v.), fructify
s	Savasau-bosh -- fruitful
s	Savasaya -- fructification, fruition, fruiting (out)
s	Savasik -- fruity
s	Savau -- diverge
s	Savaya -- divergence
s	Savilau -- deodorize
s	Savlau -- evade
s	Savlaya -- evasion
s	Saweinau -- molt, shed one's skin
s	Sayonotau -- extinguish
s	Sayonotayek -- extinguisher
s	Sayorkunau -- eviscerate, disembowel, gut
s	Sayumak -- spring (water source), fountain
s	Sazehlik -- perpendicular (adj.)
s	Sazh -- legume
s	Sef -- dune
s	"Seheik (NGS) -- ""declared ones""; pilgrims (obs.)"
s	Sehlat -- large bear-like animal (sometimes domesticated as a pet)
s	Sek -- outlet
s	Sele-an-t'li (anc.) -- secondary level of adult discipline
s	"Seleya -- a mountain; site of a major Vulcan ceremonial center"
s	Selk -- delta (geol.)
s	Sem-rik -- fascinating
s	Senau -- get up, arise
s	Senepa (anc.) -- a weapon with poisoned tips
s	Sep-wafikh (anc.) -- agree
s	Sesh'gal -- graviton
s	Sesh'gal-vunai -- graviton field
s	Sesh'gal-zehl|ek| -- graviton beam
s	Seshan -- pull (n.)
s	Seshan-ek'shal -- magnetosphere
s	Seshan-fen -- magnetic seal
s	Seshan-khluhkayek -- magnetic constrictor
s	Seshan-korsau-tuhlek -- magnetic storage bottle
s	Seshan-kwitayek -- magnetic repulsor
s	Seshan-thonek -- magnetometer
s	Seshan-vel -- magnet
s	Seshan-vunai -- magnetic field
s	Seshan-vunai-yeturek -- magnetic field drive
s	Seshau -- pull (v.)
s	Seshayek -- tractor, tug
s	Seshilan-eitaya -- gravimetric shear
s	Seshilan-glashayek -- gravimetric scanner
s	Seshilan-sagaya -- gravimetric pulse
s	Seshu-ip-thorshek -- gravitic mine
s	Seshupau -- magnetize
s	Seshupik -- magnetic (adj.)
s	Seshupik flekh'es -- magnetic anomaly
s	Set -- drop (n.)
s	Set'ki -- interesting
s	Set-kar -- drop arm
s	Set-mah-vel -- drop hammer
s	Set-sfek -- drop point
s	Set-spunek -- drop valve
s	Set-tor -- drop (v.)
s	Set-tuhlek -- drop tank
s	Setebihk -- symbol
s	Sfek -- point (n.)
s	Sfith|-| -- bitter
s	Sfith-masu -- vinegar
s	Sfith-masu-sash -- acetic acid
s	Sha' -- one's own, personal
s	Sha'es -- identity
s	Sha'koshtri -- one's own race or species
s	Sha'ti -- cubbyhole, niche, nook, recess
s	Sha-ka-ri (anc.) -- mythical source of creation
s	Shad -- brain
s	Shaf -- cyst
s	Shahtau -- conclude, end, finish
s	Shahtaya -- conclusion, end, finish
s	Shai -- self
s	Shai-kas-vikantaya -- self-pollination
s	Shai-vashau -- self-destruct (v.)
s	Shai-vashau-torektra -- self-destruct(ion) system
s	Shai-vashaya -- self-destruct(ion) (n.)
s	Shai-vikantaya -- self-fertilization
s	Shaik|-| -- odd (not even)
s	Shaik-su'us -- odd number
s	Shaka -- fiend
s	Shal -- area, region, zone
s	Shal-lan -- colonel
s	Shalrihk -- frontier
s	Shan-hali -- shuttle(craft)
s	Shan-tor -- transfer (v.)
s	Shanai'Kahr -- a Vulcan city
s	Shar -- security (police)
s	Shar'es -- security (condition)
s	Shar-tor -- secure (v.)
s	Sharu -- opening, aperture
s	Sharush -- open up, split open
s	Sharushan -- surgery
s	Shasol -- land, country, nation
s	Shasutan -- identification
s	Shasutan-tor -- identify
s	Shatarr -- a poisonous lizard
s	Shau -- break, fracture (v.)
s	Shau-vel -- fuse (n., electr.)
s	Shaukaush -- passion(s)
s	Shaula -- self-control, reason(ing)
s	Shavokh (anc.) -- very large Vulcan bird with gold-brown feathers
s	Shaya -- break, fracture (n.)
s	Shayuf -- ego
s	She'rak -- east
s	She'raksu -- easterner
s	She-tor -- ascend, rise
s	Shefek -- rail (n.)
s	Shefek-hali -- train (n.)
s	Shefek-seshayek -- locomotive, railroad engine
s	Shefek-yut -- railroad, railway (n.)
s	Shefek-yut-laskat -- railroad station
s	Shefek-yut-mes -- railroad crossing
s	Sheh'rak, Shehr- -- sixth (adj.)
s	Sheh'veh -- sixth (n.)
s	Sheh-leh -- sixty
s	Sheh-leh'veh -- sixtieth (n.)
s	Sheh-lehr-, Sheh-leh'rak -- sixtieth (adj.)
s	Sheh-vla -- hexagon, hexahedron
s	Sheh|kuh| -- six
s	Shehr-, Sheh'rak -- eastern
s	Shei -- scream (v.)
s	Shek -- sword
s	Shek-tukh -- iron (metal)
s	Shel-tukh -- manganese
s	Shemp-, Shempik -- glad
s	Shen -- ascent, rising
s	Shenek -- escalator
s	Shetau -- become
s	Shi -- place, site, location
s	Shi'aushfalar -- zoo, zoological garden, zoological park
s	Shi'dan-abru -- zenith
s	Shi'dunap -- library
s	Shi'has -- hospital
s	Shi'ip -- blind, hide, place of concealment
s	Shi'Kahr (Shir'Kahr, Shir-Kahr, ShirKahr) -- Vulcan capital city
s	Shi'kon -- church, temple, synagogue, mosque
s	Shi'kov -- non-volcanic mountain
s	Shi'kwai -- wilderness
s	Shi'masu -- oasis
s	Shi'oren -- school, academy, educational institute
s	Shi'Oren t'Ek'tallar T'Khasi -- Vulcan Academy of Sciences (Vulcan Science Academy)
s	Shi'sochya -- Vulcan-type park
s	Shi'to-gav -- (law) court
s	Shi'vukhut -- grave
s	Shi'wun|lar| -- armory, arsenal
s	Shi'yar -- Earth-type park
s	Shi'yavekh -- address
s	Shi'yem -- dining room
s	Shi'yon -- volcano
s	Shi'yuk -- bedroom
s	Shi-shi-ifisek -- site-to-site transporter
s	Shid -- form, shape (n.)
s	Shid-shuk-tor -- sculpt
s	Shid-tanaf -- sculpting
s	Shid-tanafsu -- sculptor
s	Shid-vel -- sculpture (piece of art)
s	Shidau -- form, shape (v.)
s	Shif -- pair
s	Shihvek -- wedge (n.)
s	Shika karf-tak pon-tau (NGS) -- happy birthday (to you)
s	Shikh-orna -- council
s	Shila -- community
s	Shila'es -- society
s	Shilaik -- social (adj.)
s	Shisau -- hiss (v.)
s	Shitau -- (put into) place, locate something somewhere, position
s	Shivak -- mass (n.)
s	Shivau -- paralyze
s	Shiyau -- be located
s	Shiyu -- degree (n.)
s	Shok -- kiss (n.)
s	Shok-tor -- kiss (v.)
s	Shom-tor -- to rest
s	"Shon-ha-lohk (NGS) -- engulfment; feeling of being ""head over heels"""
s	Shonau -- engulf
s	Shoren -- calling out to (n.)
s	Shoret -- call (out) to (v.)
s	Shrau -- fray, frazzle (v.)
s	Shu-pal -- source
s	Shu-tukh -- uranium
s	Shuhk -- slime
s	Shul -- position (n.)
s	Shur -- soup
s	Si-, Sik -- outer (adj.)
s	Sih-nehaya -- alpha decay
s	Sih-pi'gal -- alpha particle
s	Sih-saya -- alpha radiation
s	Sih-sayek -- alpha emitter
s	Sih-zehllar -- alpha rays
s	Sikar (NGS) -- Spring (season)
s	"Sir-sen -- ""cir-cen"", a squat, cactus-like Vulcan plant"
s	Sis-tor -- squander, fritter away
s	Siselau -- ferment (v.)
s	Siyah -- almost
s	Ska'gal -- neutrino
s	Ska-fulagtau -- abdicate (v.)
s	Skaf -- dais, platform, stage
s	Skahal-tor -- get off (of), disembark, deplane, detrain, etc.
s	Skahan -- curtain (n.)
s	Skamau -- attract
s	Skan -- proof
s	Skan-tor -- prove
s	Skann (anc.) -- all of one's blood relatives
s	Skapa'shau -- clear off (v.)
s	Skasau -- treat (v., med.)
s	Skau-tor -- digest (v.)
s	Skau-yehat -- digestible
s	Skaun -- digestion
s	Skaun-ek'ur -- digestive tract
s	Skaun-ek'ur-tal -- gastroenterology
s	Skaun-pi'nafek -- digestive gland
s	Skaun-pi'vel -- lysosome
s	Skaun-sa'haf -- stomach (n.)
s	Skaun-sa'haf-masu -- gastric juice
s	Skaun-sa'haf-pamutaya -- gastric bypass
s	Skaun-sa'haf-razhen -- gastric ulcer
s	Skaun-sa'haf-yonshaya -- gastritis
s	Skaun-zalu -- digestive enzyme
s	Skaunek -- digester (device)
s	Skautuhlau -- rid
s	Skehl -- groove (n.)
s	Skek -- wound (n.)
s	Ski'flana-oren -- academy
s	Skichra (anc.) -- epilepsy
s	Skil -- win, victory
s	Skil-tor -- to win
s	Skilsu -- winner, victor
s	Skish-tor -- slide, slip (v.)
s	Skladan -- message
s	Skladasu -- messenger
s	Skonn -- surface
s	Skor-tor -- tie (as a rope) (v.)
s	Skram -- carving (n.)
s	Skram-tor -- carve
s	Skramek -- lathe (n.)
s	Skramsu -- carver (person)
s	Skrashau -- erode
s	Skrol -- errand, mission
s	Sku -- sill
s	Skuf -- rune
s	Skunap -- diploma
s	Skuri|-| -- conventional
s	Slah -- fiber, fibre
s	Slah-gnal -- fibroid tumor, fibroma
s	Slah-makh -- fiberglass (n.)
s	Slah-nalatra -- fibrous tissue
s	Slaht-, Slahtik -- fibrous
s	Slakh -- nausea
s	Slau-tor -- plate, chrome (v.)
s	Slau-tukh -- chromium
s	Slokh -- starch (n.)
s	Slor|-| -- sweet
s	Slor-dau-tukh -- insulin
s	Slor-tukh -- sugar (n.)
s	Slu-, Sluk -- fresh (adj.)
s	Sluyau -- freshen
s	Smash-hali-kif -- dry dock (n.)
s	Smashau -- drain (v.)
s	Smer -- pest
s	Smertau -- harass, bug, pester, vex
s	Smes-shasol-, Smes-shasolik -- international (adj.)
s	Smol -- alga
s	Smusma -- prosper
s	Smusma'es -- prosperity
s	Sna-lok (anc.) -- mosaic, tessara
s	Sna-lok-zhuksu -- mosaic-worker
s	Snagel-tor -- encounter (v.)
s	Snaipau -- crumble (v.)
s	Snauk -- fork (n.)
s	Snazh|-tukh| -- plasma (physics)
s	Snem-tor -- remove
s	Snertau -- interfere
s	Snesh-tor -- cut out, excise
s	Snet -- fulcrum
s	Snikau -- rob
s	Snishau -- erase (v.)
s	Snuhglau -- gargle (v.)
s	Snuhkrol -- flattery
s	Snuhkrol-tor -- flatter
s	So-resh -- madness
s	Sochya -- peace
s	Sohk'es -- elegance
s	Solai -- field (cultivated)
s	Solantra -- property, land(s), (real) estate
s	Solek -- soil
s	Solektra -- ground, land
s	Solektra-besan -- map, chart
s	Solektra-hutau'es -- seismicity
s	"Solektra-hutauk masutra-pral -- seismic sea wave, tsunami, ""tidal wave"""
s	Solektra-hutaya -- earthquake (n.)
s	Solektra-hutaya-besan -- seismogram
s	Solektra-hutaya-besek -- seismograph
s	Solektra-hataya-pavek -- seismic event
s	Solektra-hutaya-tal -- seismology
s	Solektra-hutaya-thonek -- seismometer
s	Solektra-hataya-toran -- seismic activity
s	Son-ha-lohk  (NGS) -- romantic love
s	Sos'eh -- maybe, perhaps, possibly
s	Sov -- air (n.)
s	Sov-dvun-tal -- aerodynamics (study)
s	Sov-ha-vel -- aerobe
s	Sov-hali -- aircraft
s	Sov-hashek -- airplane
s	Sov-kapol -- air filter
s	Sov-ladik -- aerobic
s	Sov-lerakovayek -- air compressor
s	Sov-mashau -- rain (v.)
s	Sov-masu -- rain (n.)
s	Sov-masu'es -- humidity
s	Sov-masu-thek -- raindrop
s	Sov-mev -- air duct
s	Sov-noshek -- air conditioner
s	Sov-pidek -- altitude
s	Sov-puyek -- air cleaner
s	Sov-spol -- air pump
s	Sov-spunek -- air valve
s	Sov-su-yata -- airliner
s	Sov-tan-tor -- aerate
s	Sov-tanan -- aeration
s	Sov-tukh -- nitrogen
s	Sov-vihish -- air pressure
s	Sov-yutik-dvun -- advection
s	Sovash -- alkali, base
s	Sovash-, Sovashik -- alkaline, basic
s	Sovash-kipof -- alkaline battery
s	Sovek -- fan (cooling)
s	Spa'ash -- disgust
s	Spa-tor -- conduct (v.)
s	"Spa-yorna (NGS) -- ""Spyorna"", Vulcan High Council"
s	Spahk -- claw, talon
s	Spathel -- canyon
s	Spen-tor -- jump, leap (v.)
s	Spes -- voice
s	Spes-fam -- mute
s	Spis-tor -- dip (v.)
s	Spitau -- bore, drill (v.)
s	Spitau-el'lamok -- drill press
s	Spitau-raul -- auger, boring tool, manual drill
s	Spitau-zus -- drill bit
s	Spitayek -- drill (machine)
s	Spo-kur -- dark blue
s	Spoh-tor -- fade (out), become pale
s	Spoh-tukh -- potassium
s	Spol -- pump (n.)
s	Spolek -- experiment (n.)
s	Sporiben -- exclaim (v.)
s	Sporun -- exclamation
s	Sposh-tor -- erupt
s	Sprah -- indeed
s	Spunau -- outweigh
s	Spunek -- valve
s	Spusau -- launch (v.)
s	Srashiv -- achievement
s	Sri'Kahr -- a Vulcan city
s	Stal-tukh -- cadmium
s	Stan-tor -- exude, ooze (v.)
s	Star-krus -- statement
s	Stariben -- speak (a language)
s	Starun -- speech
s	Stau -- kill (v.)
s	Steh-leh -- seventy
s	Steh-leh'rak, steh-lehr- -- seventieth (adj.)
s	Steh-leh'veh -- seventieth (n.)
s	Steh-vla -- heptagon
s	Steheht -- type of old Vulcan poetry
s	Steh|kuh| -- seven
s	Stehr-, Steh'rak -- seventh (adj.)
s	Stek -- clamp (n.)
s	Stivan -- phenomenon
s	Stonal -- (musical) horn
s	Stonn \  \ -- animal horn, antler
s	Stor-, Storik -- developed (adj.)
s	Storau -- develop
s	Storaya -- development
s	Storil|-| -- advanced (adj.)
s	Stron -- escape (n.)
s	Stron-tor -- escape (v.)
s	Stron-threshan -- escape velocity
s	Stron-thro-svep -- escape hatch
s	Stronsu -- escapee
s	Stukh -- (outer) space
s	Stukh-hali -- spacecraft, spaceship
s	Stukh-hash -- spaceflight
s	Stukh-laskat -- space station
s	Stukh-saikhut -- spacesuit
s	Stukh-shan-hali -- space shuttle
s	Stukhtra -- universe
s	Su'el-tor -- emancipate
s	Su'elan -- emancipation
s	Su'elsu -- emancipator
s	Su'us -- number (n.)
s	Su-lak -- third party (person)
s	Su-plisek -- hang glider
s	Sudef -- womb, uterus
s	"Sudef t'Yon -- ""The Womb of Fire"""
s	Sufnuvau -- abhor, detest, loathe
s	Suk, Suk' -- big, large
s	Suk-payon -- inferno
s	Sukhlop -- statue
s	Sunil (anc.) -- pan (n.)
s	Sura'Kahr -- a Vulcan city
s	Sut -- ache (n.)
s	Sutor-, Sutorik -- artificial
s	Sutor-aikum -- artificial satellite
s	Sutor-kash-tok'es -- artificial intelligence (AI)
s	Sutor-nu-seshan -- artificial gravity
s	Sutorik kapol-nafek -- artificial kidney
s	Sutorik khaf-spol -- artificial heart
s	Sutorik sa-neitaya -- artificial insemination
s	Sutra -- crew, staff, faculty
s	Sutravek -- team (n.)
s	Suus Mahna (anc.) -- a Vulcan martial art discipline which takes years to master
s	Suyu -- crew, faculty, personnel
s	Sva' -- between (prep.)
s	Svai -- flower (n.)
s	Svai-zehlausu -- floral arranger
s	Svai-zhuksu -- florist
s	Svail -- fragrance
s	Svailik -- fragrant
s	Sval -- lesion
s	Svekh -- cartridge
s	Svep -- door
s	Svi' -- among, in (the midst of), inside (of) (prep.)
s	Svi'udish -- inside, internal
s	Svi-shau -- interrupt
s	Svi-tor -- enter
s	Svi-wak -- interval
s	Svik-tor -- betray
s	Svitan -- center, middle, core
s	Svitasunezh -- club, group, association, membership
s	Svizh-tor -- pause (v.)
s	Swana -- a rare and precious item
t	T'an (anc.) -- rod used in kal-toh puzzle
t	T'dahsu -- twin
t	T'forti -- finally
t	"T'hai'la (NGS) -- ""t'hy'la"", someone like a brother, very close/intimate friend, lover"
t	T'kausu -- quintuplet
t	T'kehsu -- quadruplet
t	T'Khasi -- the native name for the Vulcan homeworld
t	T'Khut -- a name for the twin world of T'Khasi
t	T'Lai-tukh -- zirconium
t	"T'Lokan -- see ""Sadahshaya t'Lokan"""
t	T'rehsu -- triplet
t	T'Rukh -- a name for the twin world of T'Khasi
t	T'Rukhemai -- a name for T'Rukh's moon
t	T'san s'at (NGS) -- a process of eliminating emotions
t	T'shehsu -- sextuplet
t	T'stehsu -- septuplet
t	Ta (MGV) -- that, which, who (not a question word)
t	"Ta'a (anc.) -- ""taal"", traditional Vulcan hand salute"
t	Ta'an (anc.) -- a very valuable gift
t	Ta'bek -- drug (n.)
t	Ta'gal -- neutron
t	Ta'raf -- neutral
t	Ta'Valsh -- an ancient Vulcan port facility
t	Tab-ma (anc.) -- late
t	Tabakau -- regain
t	Tadek-adir (anc.) -- absent
t	Taflau -- punish
t	Taflaya -- punishment
t	Tah|-| -- unobtainable
t	Tahal|-| -- light (weight)
t	Tahal-tukh -- helium
t	Tahmoh -- resolution
t	Tahsin-, Tahsinik -- intransigent, uncompromising
t	Taik -- hat, cap
t	Taik-luk -- mushroom
t	Takau -- beckon
t	Takov|-| -- pretty
t	Takurek -- prism
t	Tal t'li (anc.) -- first meditation of adult training
t	Tal'oth (NGS) -- Vulcan young adult desert survival ritual
t	Tal-kam -- dear
t	Tal-muv -- key (n.)
t	Tal-tor -- find, discover
t	Tala -- value (n.)
t	Talal -- find, discovery
t	Talash-, Talashik -- logarithmic
t	Talash-ketil -- logarithmic integral
t	Talash-kulan -- logarithmic spiral
t	Talash-sagan -- logarithmic distribution
t	Talash-su'us -- logarithmic number
t	Talashenek -- logarithm
t	Talik -- scientific
t	Talkau -- head (v.)
t	Talu -- neck (n.)
t	Talu-krik -- neck pinch
t	"Talu-shaya -- ""tal-shaya"", execution by breaking the neck"
t	Taluhk|-| -- precious, valuable
t	Taluhk-tukh -- platinum
t	Talupau -- estimate (v.)
t	Talvot -- bacterium, germ
t	Tam-tor -- dance (v.)
t	Tam'a -- ghost, apparition, phantom, spirit
t	Tamadau -- abuse (v.)
t	Tamadaya -- abuse (n.)
t	Tamsu -- dancer
t	Tan -- donation, gift, present
t	Tan-tor -- donate, gift, present with something
t	Tanaf -- art
t	Tanafsu -- artist
t	Tangu -- ideal (n.)
t	Tanilau -- provide, supply
t	Tanilkel -- warehouse (n.)
t	Tanovau -- equip, provision, fit out
t	Tanovau-tukh -- equipment, gear, provisions
t	Tansu -- donor, giver
t	Tar-tor -- say
t	Tarkiv -- crown (n.)
t	Tasau -- leak (v.)
t	Tash -- control (n.)
t	Tash-tor -- control (v.)
t	Tashal -- (control) console
t	Tashek -- controller
t	"Tasmin (NGS) -- ""Tasmeen"", Autumn (season)"
t	Tau -- fever
t	"Tau-kath -- ""fever healing"""
t	Tauf -- ridge (geol.)
t	Tauk -- cave
t	Taul-tor -- dive (v.)
t	Taulik -- febrile, feverish (adj.)
t	Taulsu -- diver
t	Taurau -- amaze
t	Tauvolau -- incite, foment
t	Tav -- rate (n.)
t	Tavat -- ratio
t	Tcha -- curl (n.)
t	Tchachaik -- awkward
t	Tchai -- tea (Earth-style)
t	"Tchakarya (NGS) -- ""chkariya"" or ""ch'kariya"", a ferret-like predator/scavenger"
t	Tchas -- warp (n.)
t	Tchas-klai -- warp factor
t	Tchas-mev -- warp conduit
t	Tchas-mishu -- warp engine
t	Tchas-threshan -- warp speed
t	Tchas-tviyan -- warp core
t	Tchas-vunai -- warp field
t	Tchas-yeturek -- warp drive
t	Tchef -- vortex
t	Tchepnu -- dork, nerd
t	Tchol -- bay
t	Te -- structure
t	Te'koshfet (anc.) -- architect
t	Te'koshif (anc.) -- architecture
t	Te'krul-, Te'krulik -- royal (adj.)
t	Te'krul-maat -- royal family
t	Te'krultra -- royalty
t	Te'krulyek -- royal house
t	Te'Rikh, TeRikh -- a Vulcan city
t	Tedvun-tor -- flex (v.)
t	Tedvunik -- flexible, pliable, pliant
t	Tefosh'es -- immunity
t	Tefosh-, Tefoshik -- immune
t	Tefosh-kesaya -- immune response
t	Tefosh-torektra -- immune system
t	Tefuk -- deliver (v.)
t	Teh -- hundred (the number)
t	Teh'rak, Tehr- -- hundredth (adj.)
t	Teh'veh -- hundredth (n.)
t	Tehk -- sprout (n.)
t	Tehnat -- against
t	Tehnau -- resist, stand up against
t	Tehnyak -- override (n.)
t	Tehrai -- goal
t	Tehs -- deceit, fraud, deception, trickery
t	Tehs-bosh -- deceitful, deceptive, fraudulent
t	Tehs-tor -- deceive, defraud, trick (v.)
t	Tehvar -- danger
t	Tehvarik -- dangerous
t	Tekeret -- deviation
t	Tekla -- a type of wood
t	Tel -- bond (n.)
t	Tel-tor -- bond (v.)
t	Tela'at  (anc.) -- elder (title of respect for advanced age Kolinahru)
t	Telsu -- one who is bonded, a married person
t	Telv-tor -- read (v.)
t	Temep -- gate
t	Temep-dvinsu -- gatekeeper
t	Temep-kelek -- gatehouse
t	Temep-lehk -- gatepost
t	Temep-sharu -- gateway
t	Temok -- wall
t	Temok-weiwan -- plaster (n.)
t	Ten -- less
t	Ten-kan-bu (TGV) -- embryo
t	Ten-mal -- early
t	Tenah -- blame (v.)
t	Tenkan -- fetus
t	Teporilau -- excite (v.)
t	Tepuh -- power (v.)
t	Tepul -- energy, power
t	Tepul-mev -- energy conduit, power conduit
t	Tepul-nala -- energy cell, power cell
t	Tepul-pak -- energy loss, power loss
t	Tepul-rushanek -- power converter
t	Tepul-sek -- power outlet
t	Tepul-shan -- energy transfer, power transfer
t	Tepul-smashaya -- energy drain, power drain
t	Tepul-tanilayek -- power supply
t	Tepul-tersayek -- power coupling
t	Tepul-torvayek -- power plant
t	Tepul-tral -- energy surge, power surge
t	Tepul-vis -- power grid
t	Tepul-vok -- energy level, power level
t	Tepul-vunai -- energy field
t	Tepulau -- energize
t	Ter-tor -- compose (v.)
t	Terau -- federate, fasten, join together
t	Teraya -- federation, fastening, joining together
t	Teraya Kaunshuk t'Ek'tralar (LGV) -- United Federation of Planets
t	Terek -- affix (n.)
t	"Teresh-kah -- Vulcan ""silver-bird"""
t	Teretarun -- conference
t	Teretau -- converge
t	Teretek -- coupler
t	Teretuhr -- together, united, fused
t	Terish-tor -- combine (v.)
t	Terk -- bolt (n.)
t	Terpau -- adhere
t	Terpaya -- adhesion
t	Terpayek -- adhesive (n.)
t	Terra -- Earth
t	Terrasu -- Terran, Earthling, Earther
t	Terrupik -- Terran, earthly (adj.)
t	Tersau -- connect
t	Tersek -- buckle (n.)
t	Tershau -- collect
t	Tersu -- partner (n.)
t	Teruk -- corner (n.)
t	Tesha -- awe (v.)
t	Tesihk -- albumin
t	Teslau -- repair, fix (v.)
t	Tessau \  - '  \ -- addict (v.)
t	Tessaya -- addiction
t	Tetalaya -- friction
t	Tetau -- rub (v.)
t	Tev'rak -- west
t	Tev'rak-, Tev'rakik -- western, westerly
t	Tev'raksu -- westerner
t	"Tev-tor -- fall, descend; die"
